source_id,ra,dec,parallax,parallax_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp,ruwe
11,133.48728872372925,-77.02935352687014,3.469780855081755,0.0436079304532477,2.425469342485563,-3.870429424910249,-79.99746670421725,17.969423573388106,0.9422164080099212,0.9009003142086734
12,333.63539598549664,61.55877798710336,3.198629105221957,0.0557450594356354,1.1919418741871264,-2.2025393042399672,70.4953108637514,6.487789146624691,1.2268276841703094,1.0902833582950973
13,231.79144322903923,-79.99777495676197,2.627527877415492,0.1328284969011575,-0.4430697262658365,6.612521657615612,-34.08072762652169,16.075545462820678,2.209054691491727,0.9135032383223736
14,296.1941807774988,-39.489941495941935,4.775274925809967,0.1545085640345725,-2.1522916673097905,3.309737947152583,101.57000823892514,16.22786651248431,2.858888520122222,0.8281958021427677
15,159.6291115778392,-29.856592709721752,2.0422113923973013,0.1810438196362067,3.982720152599985,0.0806470763800193,-1.6237161958727524,12.191582209991235,2.07330480434617,1.0733106458071764
16,81.80593984251968,-58.86099986551312,1.2975597556217269,0.0690655695348605,-1.1791712190709067,-2.3051314029041907,51.402678269959154,9.472483187369,1.732065558643482,0.800652339051946
17,199.65052332570053,-33.49919343564194,3.551423273959227,0.0399303665480997,-1.533486439129686,-2.166163283115106,-2.665143449557718,11.74993935574785,1.456073862447977,1.0702994046242278
18,22.97421219750312,43.68466201051541,4.3070340258855895,0.1920883987140732,0.5234501494406301,1.6387323497597477,-1.5371916130264909,8.802080162485328,2.518944507705326,0.9001506395959292
19,297.9472219173296,-87.35708815918726,0.681141829729657,0.0477961558439856,8.482933414854253,2.920845366761451,-29.20146666110039,15.388396829719214,2.579040166848996,1.0984416928286005
20,227.3991836839433,58.89121641372356,2.5233470979020627,0.0555800568058351,-6.701781040106019,-4.538087530503002,5.956196468313881,11.477629063234293,1.020505488411892,1.1079000669402597
21,272.9115864307346,64.17864424342048,4.516194603592968,0.0724393016405238,3.8492844652767735,0.1824037780711574,15.899934720702372,17.035948325406856,2.8695766962296045,1.0896428955270152
22,127.6293485267526,-22.99291682552133,3.873283785152904,0.1152904437247317,-9.465855806190524,-10.158097843315137,-39.212925445759,13.09498747662857,1.3063230169778697,0.8097933765870442
23,349.4512887821652,-62.349678169085735,4.963134724239327,0.178908601886134,1.0863657911431197,1.0585689208529852,-6.25222079299421,11.686151330490883,2.4402185937362777,1.0814946478575074
24,321.5236036759912,18.15127343011456,2.8913621521875967,0.156898284091376,7.875414138043654,3.81074620979343,-30.504943302855686,14.24390160170948,2.907095658630253,1.1960582456223052
25,280.21805894655427,-68.45893994431901,3.4699807346051807,0.1474683596916743,2.4433426223365355,-1.400343134404377,114.98320348074192,11.551128537593046,2.1702426823957115,0.8970501474102491
26,70.06993482670833,-24.314515005914544,1.8611612651206768,0.0515325022140806,0.853125392698964,9.082634980700528,-4.486538495580927,16.75858255545281,0.6523420340633423,0.9096954288901354
27,168.0195613417323,82.51725256217503,4.763910198496966,0.0843828736746753,-2.802247344015378,-4.406192237180252,77.26160758482796,7.397797491528937,1.841183474487006,1.1254106198322158
28,15.76935568340236,89.18360506505468,2.148509698504413,0.106112886695602,0.1552360024427712,1.0872020765163064,-9.781116540384415,17.653532888696773,0.5325759446676195,0.8641587220224323
29,55.544217144317216,48.9788804438254,3.8232982070898287,0.0465366716274054,-1.2603140770167816,-0.1791237333297773,12.964382076745398,15.558477174065496,2.4095977116329936,1.0642334702018206
30,245.89762316728363,-34.026928214262085,2.3141309185358687,0.069217346382801,-3.9298830396567768,-0.5014883372170417,-66.06820358226346,16.189533704243303,0.987682486846872,1.1020105510002314
31,268.1143761268142,33.77970884989665,3.028185185283497,0.0754999767115119,-1.4493780773743492,-0.5716108400237382,-22.353629593393237,11.277801820823925,2.146601504568052,0.8148642647277429
32,348.3035036763156,36.97314578712229,3.739021407596958,0.042909715699227,0.9919058031321976,0.5355251500473583,10.526733539462338,15.883620141388766,2.748251087564557,1.0215048377060905
33,117.2971289297347,-20.18849487054304,2.7902036828810943,0.1190431445434863,-3.8360853426532016,4.239793717318499,79.30019154799334,8.988063086503667,0.7068275818764826,1.0303509034143532
34,133.3654941725528,25.359954225508687,4.581888471092788,0.1469050753743547,-4.031409103423421,6.888681181373721,11.09913888381356,14.905326321334275,1.3000019480832667,0.9213771589567176
35,169.04009205929086,-88.06902390437827,2.386854445675146,0.032587693665835,-6.801217187960872,-0.0112512225207869,69.18601805964995,6.825852059057294,2.0119326066059853,1.1505378677590068
36,68.20968927034285,-52.36962145159654,3.4118230916449632,0.1066021583173669,1.9536251304444805,4.076580360858165,32.03645551014601,8.991674907512614,1.375044059866603,0.8650998877199426
37,46.77174192076979,4.515894534107005,2.0406309498502435,0.1607980151482031,2.726616309835302,-3.5088347313339123,81.37006697323429,10.794524623676526,0.6894930365492027,0.9456778838023442
38,171.25377344133614,-60.52476523350674,2.3367050070395585,0.1546382232114404,1.1583022211825873,3.829777263631165,-2.9521108652527714,9.190156335864485,0.2814005196726316,1.1394674748589315
39,81.68736565831828,-60.13676378222394,2.4802254870509857,0.1667131573193757,4.825852463643329,-3.809957619134952,119.5111355325902,10.031222503114387,1.338474802365496,0.8762571026423971
40,241.13303808570373,60.53477229904283,1.0661315824052835,0.1006833139707092,0.4393381854036376,5.453299680440661,-24.26981014570615,15.661361682188074,2.017785274429377,1.12854965453107
41,157.37469079403903,88.043940483049,0.9127565557655302,0.1677002748751749,1.960054686828784,11.053204386966195,-38.32309170988345,8.336786597848178,1.807155782826968,0.8316276709471824
42,299.7641505808215,10.074497045120708,3.5037046541604107,0.0633355528185685,1.5191871281878142,-0.6104194398569589,-60.502642484451705,14.68865523800944,0.6374754713297988,0.995691626875996
43,252.0954367208097,61.032551558708406,3.449829822543735,0.0849459010551527,-0.4577000970910393,-10.962717454037044,116.55123357790352,5.958256898451474,1.4619416428286824,0.8301322649782814
44,112.45199089753478,88.25789957872905,3.4830937139454288,0.0517440037552042,-2.654109140648236,-2.740364666224115,40.97237863089488,14.95460839769579,1.2345189293075078,1.0711614340246056
45,299.6135285022724,-64.51274005762056,0.5889490040421126,0.1041472170971429,11.070763078959557,6.159375671446517,-16.706036669015422,15.296302156787048,0.9677667264215196,1.11624059562224
46,289.7151686988487,-9.315789614216811,1.9694607920230096,0.0905708040347798,-2.2597548992675427,2.7653839351262244,62.45113484367475,10.222084081532266,2.24195948280909,1.1399434192987212
47,139.4922164508628,-19.33691114845442,1.3901443126663862,0.0633668809545762,-3.329388555602182,1.2445679933751477,34.384609255889096,14.392211701177116,1.067025684076116,1.1925049002975956
48,103.79811741488788,-75.5911289436867,4.001681401448056,0.1553205276615407,2.1700491172505347,5.043341779774195,98.30637356877952,16.89679924868629,1.7123974665324817,1.0688062889198346
49,245.6983814309912,45.959431103054015,4.372836806282585,0.0764924189800963,1.2592720764750256,2.42226719624211,-77.39164163699557,15.40926865620885,2.785025898754926,1.107624765536008
50,50.31089409935153,-11.919775081933269,1.610061697517663,0.0691047794262504,-7.023957738051637,6.0886259372556815,-13.268005415712729,10.07580463516048,1.7099727503100306,1.0023033113285318
51,71.966952891039,-5.521151845727772,3.5053212148159387,0.0435602595530891,5.613391272818693,4.597118383234927,-23.126069197141277,11.294775685640838,1.92766414844957,1.1650947604724504
52,2.6504171103619845,-62.87886471361677,1.082132615562235,0.0989879063243507,-0.4709728767541665,7.608502263684794,-98.68413382043008,15.13164808221547,0.4050887612691439,1.057503352879785
53,283.2927759007698,-57.433202598443735,1.73818636520771,0.0745336331907143,-5.554655476078603,1.7939804195312716,53.0163602389847,8.803729668038606,0.6987756024768617,1.1534205625005374
54,239.3463083731316,73.2786519881187,1.1239452330503878,0.0864691114413743,5.94392057176937,4.526297007469774,-13.519827790167922,15.450475624015356,0.4826633580347177,0.8941808068055523
55,253.85953630548065,-81.9631639846298,1.7758434496965314,0.0624795072716994,3.128377857980769,-1.535635365428927,36.98156024932811,9.264924853292236,2.341476255396352,0.9986951122872256
56,281.0624511679084,-48.08658871013287,3.5363144630717507,0.157367988167582,-6.322709959739571,-3.0073040577950296,117.9885967164806,15.477877571011996,2.540579026567159,1.0919275684255216
57,165.20967919380237,-37.4293205433849,4.596471095833636,0.1874006025238491,8.885914201288621,8.533838202094866,-17.662184591380413,6.128405763559403,0.7220748209448173,0.8810887018250734
58,204.7468305430417,-1.7644423677144516,1.411350835658837,0.1096277335019998,3.2939868418309635,1.08102338161344,-21.05764913285776,5.577164859837672,0.8139609025846548,0.8845359173047913
59,50.32691932595668,15.560131142663266,2.939355657278236,0.1357397162013498,-0.0509805781252306,4.024402829311895,5.933208486199801,17.969780815807688,1.104980410579792,1.191217096162255
60,41.23082647295044,-1.2078043468800104,3.656259955595445,0.176091009789207,7.951094028108897,0.6187000720569509,49.36236764917048,16.30294260205096,1.855017327470739,0.9738441442948824
61,240.62506624456975,-74.85923977976124,4.788151108185046,0.1997893347200585,0.7964889191482029,-2.9325782545998216,-28.335651265507494,16.47701754506065,1.9410293426400544,0.8727261811695087
62,169.5946342115277,-46.13985826997156,3.245272172992282,0.1304329672513698,-0.1404153755201599,0.0549144629120066,-31.54807985660653,17.36663931888603,2.1229110839160814,0.9325855527926024
63,203.484998333228,61.84590925725741,1.647981189623213,0.1801603039771764,-3.301500580109945,7.179970088838571,52.859463512068295,10.698112022388342,2.7345397173976957,0.9589504593063702
64,275.39958866976923,24.76596608612263,3.314651706112713,0.1835494843800155,2.909252196535393,2.77620037139712,18.93196619190178,8.728862210841978,1.026112393390307,1.0492341029880885
65,228.4985952002127,26.84682902416938,1.9422102275510729,0.162461267805372,2.3830148366198998,-8.557365798652295,-102.23641315024103,6.690324935232739,2.044525169778972,1.169205863619101
66,199.2885842368785,30.63658596324389,4.892577758112685,0.1029676503931598,0.0734006994485564,-1.0762222828807737,-61.26958997345541,11.51571873600004,1.767223968177538,1.1946360303688364
67,201.3145778683489,47.32254342711522,2.298542608236366,0.0346077200763018,-3.949931769338015,8.91146896352356,75.06179319136052,7.860628166195902,1.0563442731551878,1.060679503564445
68,109.4220353025404,-79.54047329013947,3.584424743424564,0.022844999979224,0.6496492708303693,-1.0689843092497804,20.096414153940625,17.162161137611157,2.7407625224622856,1.07996894431909
69,11.094420444458189,-24.01049071212977,0.6045241205604132,0.1058961139909264,-0.3489939288106894,-9.002393458670904,-38.10979655186245,5.052041111756128,0.467353553485809,0.9287316678786356
70,157.21826012365045,7.114938347102168,2.300276507606399,0.1089766160362312,-6.667371593671005,9.46524442711272,-8.520482861749107,6.86155759066058,2.193602875129744,1.1428634381794995
71,77.25048221503052,-29.077833006481317,4.437984259951302,0.093325229815335,-7.359061756620928,3.411962549063963,0.6618336400835102,8.204186090084548,2.238046396463285,0.8871193340881259
72,147.07031174086902,62.00619719169356,3.2460234999496063,0.1222701232324456,2.825766894048847,-0.3500642940640019,36.78666801400819,7.586437250711535,2.7629142775318924,0.8425522597243871
73,307.2251063765398,-3.1369484542870936,2.4977429887818934,0.1193892865947968,-13.009441575258444,-1.8570886804103437,-67.91316974293947,7.935119675536233,1.6520256585837898,1.1893023960390603
74,84.21821491152267,48.35296610268824,4.711718747460767,0.1705903473858847,1.0270526348062998,5.411759648958677,-42.0474569335229,13.52861886579532,1.1005425470138883,1.145655470728213
75,20.988987008063766,63.36279303861042,4.342929692662532,0.0395582785872072,-2.3904152887691223,-2.709917001130963,13.647787743169443,9.25765701807094,2.517673875608057,0.9214580538152534
76,101.29820112791876,0.8624669226296504,1.949970532203222,0.0605319798989981,6.541233034399551,5.741282122579942,-4.991729024772516,12.995316964743854,2.3582687891306997,1.0700682865524196
77,105.6937527960061,73.71940389684298,2.950467809186028,0.1627408962127334,-2.4673410457693787,2.7109764286212803,28.59295913183549,16.57335313740179,1.600883720374517,0.9868073429652798
78,238.28994530168225,15.6823092966565,2.704209152416082,0.1726106361002578,3.29742107125948,1.2234096274367496,-61.47536986797989,12.833237951834128,2.350000651774671,0.9292512824581884
79,200.5315748428602,63.04937379006992,3.3449112505168808,0.1990683584517562,-1.984569206188958,0.7275740266779768,17.856433813566056,14.028926286722958,0.95005168581633,0.914709684304118
80,282.20335527830883,-28.693656793525637,2.0035007013144,0.1771241629496751,0.5687407674307172,-0.8748401835708907,54.57918096887361,9.751542876877645,1.85061772512971,0.8544109780883626
81,239.15287451785952,-0.2129474643326574,1.5989225034464971,0.1801818212730196,3.684182654600256,5.228200601046328,24.34092735746417,7.076600079095219,2.6225136734060515,1.0197272329103355
82,146.2992701184254,5.653987380823992,4.607023258649912,0.0765826296733828,-2.3127785816229007,-4.326714160509171,6.955586988079594,9.16759281184878,1.090356612926235,0.9786386760470032
83,293.04733847977246,-71.10365113870729,4.657435247743279,0.0922990941216877,4.98277442249202,-8.109625634151046,-4.794180128298544,17.535674433153403,1.553939950806081,1.0048745681199778
84,60.11025116677341,-18.26054879372269,4.294952985928905,0.0682553188676991,-4.968489385532416,3.072200614462373,-41.74255763857509,13.083547997890784,2.8629255916840903,0.8861428669917618
85,8.176346328189773,75.12078105930169,4.901919938440526,0.1291338916746888,1.4729642127918954,3.156191640335739,-3.5999296219894235,8.607644552642197,2.4349931575208625,1.175444268309299
86,32.41722987923103,23.54980326565364,3.8524618660085994,0.1889849637572669,4.613198613939264,2.401205762558833,62.9852926440203,10.861898473107347,2.6837092569255474,1.0554364785322166
87,260.0493662147221,-58.04881516134586,3.9410025285289993,0.0820353595720912,3.300187458951674,2.038641848090194,-5.951425330006262,15.861669486602926,1.2786917704932497,1.1598402629533346
88,166.27580289049945,-29.00598559027111,3.931655413831883,0.120260320738661,9.582224383677053,-1.6027018916877391,-44.4901994674205,13.689766419175056,2.990214726976765,0.8437084664131023
89,58.05784045209664,-55.51145826071403,2.6627343392403797,0.0733339334816273,-3.8171965865533024,3.9374135219276254,-24.612354438269318,12.288486929479188,0.6271836931146764,1.04914038634247
90,180.37611903721088,-85.53183627625694,2.5540348753142226,0.0505639952790873,-6.89574625674294,-0.2277906337727044,10.042514863796509,16.507117396239934,1.652557633005665,1.1397847274576645
91,54.83235697674063,76.9428825307248,1.5810182426705142,0.055133395367358,-4.971675542475597,-2.4355678040758906,-18.675699859042343,13.741714438818274,1.541965470429498,0.9323683119257866
92,250.67533502798497,-9.322680913763136,3.401686374616807,0.0304301620168633,3.3022128327421854,-1.5594565612769995,24.265164153157038,13.35548650028424,2.4356101342403766,0.8780572676543946
93,160.61625920665105,-34.64368696425849,1.8019406124605053,0.1908728341416663,2.489614671346893,10.10319849387916,26.14218803745152,7.466985783739986,2.7441297630420336,0.906008522322248
94,137.1676413947337,17.725894480392583,1.660137843660595,0.0925183295313733,0.5112832982370789,-8.674880410227164,44.44915902023241,6.383052879161301,2.2471902553425678,0.9091734906999196
95,108.54435209323556,-88.68339786725718,3.1368261834322464,0.1701417605603794,-5.61478524553565,2.4989405214789944,71.17797361325164,17.546847521746187,1.955085461164848,0.978879585969414
96,226.90173352279984,-39.95602081185351,2.3449207470126945,0.1426393050841444,3.834336466645304,-8.395552138118585,49.79293621861804,12.785158811304584,1.3968017343758103,0.9303854411117326
97,130.25253979922056,36.54602382580066,1.484854739575845,0.0545458090539953,-6.123523888252702,-0.5411666916148662,-46.711953207398,10.40388431890358,1.6289125678120555,0.9085096290831964
98,31.55397095379636,24.07855915246733,4.17225207538774,0.0515832043842358,5.7947479118845,-2.1681374257709383,-45.17672232881361,12.657270671832828,1.626040877029501,1.0594049193620552
99,42.48212476338552,86.72507055765638,4.372564636824691,0.166157876271898,14.287192115699323,-10.42514148339939,-3.788573822991221,5.8035554939323,0.2570317263162575,0.8212129486687538
100,346.2831592378252,21.664387738447928,1.2546478385500144,0.0676481079115167,1.8322557328577525,1.9451879521688151,-22.558767861970725,15.687654560753389,1.6085282535174974,0.936145511255892
101,327.0890486547385,-4.048942747008098,0.5337816475999995,0.1843913330663556,2.9155406782887154,-1.9001903109609797,-56.91633634804714,7.816391962336367,2.596718240487549,1.0759007863761898
102,251.89456817186985,47.05786137312137,2.0125848583821817,0.0452099728441083,-2.464298844477797,-10.49603171280622,-22.084589708649712,15.45909808213331,2.185967231198295,0.8703398997124024
103,95.71318612542704,72.59901695352954,4.088798760563386,0.1419875506018045,-9.051066605434082,4.197840453871261,-23.72564668095195,11.946919762426935,2.427984141950013,0.888371144885165
104,348.9034958451806,39.72527040930328,4.27628239805446,0.1666052976855681,-3.013596815151112,7.175030889944675,-33.59238698806029,8.595436177539735,1.2933579713518586,0.880266650165167
105,280.3503254276861,83.37802023888833,1.1224808155222217,0.0623461499148161,-5.464476205493747,7.45062171148286,-15.78947430775028,5.392729327146916,1.6811250633562824,0.800370442692562
106,258.0804680972384,50.76093073287189,3.9845115553237305,0.0697173254221819,-7.235022882075079,1.7947822032573555,58.92254251591656,15.605833619245876,0.2937539931918813,0.989507100732629
107,161.77014077176392,66.02425888714677,1.0206687528924323,0.1936133995050563,8.611799709978246,0.2302906928855774,9.961902062461965,7.293981839100986,1.272394238074162,0.8155835157664493
108,98.00696226425724,-69.4612671869453,2.255281655704381,0.0676275689623085,1.3643125901288649,6.6407831044789845,123.59045380277348,5.673466503318354,1.528364925699403,0.90917592470996
109,34.70074637525975,41.834430538881776,4.993742817553621,0.0973922689820086,1.8984379030699183,8.411917926700491,8.525409300982467,14.82641050073645,0.9145849188774288,1.1979213698367883
110,324.936862755783,-10.784034085073642,1.366658704539094,0.0978528067836259,-1.5451118259812475,5.6678435143781245,-14.503288696862588,9.550561890848725,0.2874747411738195,1.1673584845561198
111,164.07946434009995,9.558684434029544,1.1928361215993188,0.065546254987343,-0.8643554122171817,-4.707688011149005,0.2066441327433046,10.061342072691447,2.133142704581066,0.8860303232625337
112,72.85081132628291,27.73843370682421,2.40260149646057,0.1596423955586763,4.822753411196667,1.0067242660746096,12.824598922177,8.211878634649347,1.418245702376761,0.9240009727655732
113,110.1443846942349,84.56672100700249,3.2885083668643764,0.1589328817812479,-0.1616855934760772,2.1975807214571432,21.76269785855318,16.169320223059664,1.3638989407142557,0.9854818329074206
114,208.51904481908252,87.22405465769242,4.69805352085964,0.0880972425602814,2.653469690123664,-9.048084844586146,103.8355662929512,8.865283839384917,0.8999629112798249,1.1377654186636974
115,63.638201858123416,-38.11891581217705,4.913695154898655,0.170322642394532,-0.9800214892250791,2.3468032981038704,-42.26602324887843,7.7325034067633105,1.7059251171944478,1.1210583765572364
116,308.3811422732552,42.0756295388249,0.8133828646612759,0.0583534881918204,-1.710764453660236,11.364959129896944,42.95230290888678,9.02024644237003,1.426474987558048,0.850496574626513
117,273.06703074067565,44.99703682834834,1.120988828065574,0.0207750396201821,-7.0345708280093096,3.199680829003957,10.387529880706191,7.640944477176161,1.527156524481455,0.8497795393393409
118,259.00666414233723,-27.63128496365122,4.058320882531973,0.1228101251700334,-9.88874531183564,7.367065407208782,-78.55488712853088,9.129517870467698,1.826439775621869,0.966692901557618
119,155.55349431903733,-67.70344052444023,1.717844685218872,0.1989339990414281,-1.3078095053320091,0.9145736506435254,38.53493910473816,6.078170897286249,0.217709012271259,1.1480381558455088
120,225.8311826528796,-82.62954714857044,4.481820767778623,0.0269559757688392,0.2824834599661635,-0.3660916199191074,63.38117804019524,7.060890378552958,2.741548529907583,1.1528339996382009
121,210.2752688085848,49.92176295525215,3.4855396575308903,0.0574396532675229,-6.430650183543954,1.9063569504048772,-42.85882018887149,10.421687484149922,0.3990447114462275,0.8429463398746121
122,233.9447765597352,-1.854046472956938,1.0033016107130472,0.1134046356476751,-0.1723743251731644,-4.079133239922163,-0.4466933945985347,16.433069122668392,1.4625892924847843,1.0297189151862207
123,30.399955610360077,87.39723050908671,4.246381782158032,0.1657893325600767,0.2687628149525101,-4.818875936171943,-86.26771310038518,5.744779707389716,0.7806440506702679,0.8622700788500453
124,149.69066478141946,-6.304777885142457,1.2936037100363411,0.0360275609135095,-10.780040030296895,6.331522785846828,-62.94032298421682,7.764771187880399,1.666590634235651,1.074451724001113
125,14.981102590281292,86.02505623329125,2.405729276058442,0.0911422376766009,-4.575623297397506,6.861711714332591,52.40147888086263,16.808493782040753,0.984644304631986,1.1665732991715625
126,177.83669492802682,-15.91631960506922,2.984832178516985,0.1544736441133795,2.0363194686773425,-4.955531577936752,-23.320825300371727,16.57019076407898,2.608018194575291,0.9819077169902376
127,118.75003643980271,52.86278710079506,2.7534476708612523,0.0868777775131451,1.9352936469787196,4.839994022769322,-55.44014874690196,13.832860832847237,1.3098075350947769,0.8332331098768206
128,52.02870799177688,-74.73253098387023,3.587733120268177,0.053990555685615,-5.768374581998803,-0.4347998780301045,11.473018222921484,8.126156203238093,1.9885155561516243,1.031701678357818
129,37.22506838011859,9.9831078247975,3.4370903069116485,0.0551892489313857,0.7922402524986748,1.699042872452153,-26.12062157155116,10.457537293725212,0.8968632388140609,0.9634066680543418
130,211.55204598397637,54.37076165743037,4.964189024876247,0.0938087816446989,5.11203612680236,2.301093197175317,-23.541082888776803,7.745872927693545,0.254337221383249,1.124359500933584
131,61.413468673279,76.44630009957996,4.997398591508845,0.1062950734650604,3.885364794954491,4.971752340621592,36.96630128374516,6.671650618627642,1.3316326997171728,0.936137785570555
132,333.043242615647,58.06495631113768,2.824067311860384,0.1751265952068825,-0.4764289350696727,0.4135910093159444,-58.08666794671733,9.93997912868059,1.7021621707632122,1.1499588801890357
133,209.1820102921422,-83.34526910378864,0.928395891323888,0.1356054353422388,-2.339881566621462,7.05080997650968,-45.26826063409161,12.485680865914553,1.486732023532901,0.909480163053914
134,124.87312963254136,-22.91357856478784,3.775294845359233,0.1442723518127902,-3.1467224216725223,1.5470641987996236,7.703999607443432,9.679124781042468,2.893640218692808,0.8630070543554744
135,212.72957693331003,-81.23427498350677,4.894988351974652,0.1969376908764632,2.339098914548285,3.120921362347663,48.470489537410266,12.940719156057607,2.1791496867688798,0.922592150927432
136,8.209393570691098,-70.32918759937957,1.9324687443305917,0.0941318192541752,0.9755198657144402,-4.166312957686232,61.90801507449248,8.85131155993097,2.987875441751106,0.8139663167290987
137,345.08131676692034,31.55501316014714,2.575439986269082,0.0926037925848431,3.147020030511002,10.79329505352417,-33.25308601808115,9.496056860890274,1.0261682528791214,0.9124983867496964
138,173.62923729944407,38.38647533610566,2.411496161669552,0.1862024541906462,0.6593690656057599,2.349124616024832,46.86884834598239,15.278756691379924,2.4093491829000104,1.0640470535528124
139,281.78468181010305,49.269722895292745,0.7313861955061821,0.0642576056609105,4.093819751737209,3.564987126725496,-39.20711467352045,16.418091501620154,1.7555637091305187,0.856913191422637
140,29.78279997207789,65.78217865001932,3.5251899405055016,0.151366744334516,0.4729626647885008,-8.040929056057708,91.31046734534,9.186443059903675,1.9129289924557984,0.8445459891146352
141,175.19699910173773,43.097664325771774,2.090019627808105,0.1558231648792642,3.923443580658432,-4.113510115395505,-56.68855127098642,12.429705417488591,2.9603889612385177,0.8529541165017402
142,176.65451796762753,54.15688657919378,4.04358743584176,0.0376018395401797,4.354113851833194,6.189418439593652,66.42394053958654,8.616109690599485,2.0311641593031275,0.8310206697045865
143,337.6175237909938,-81.18653223180974,4.244540338768937,0.1042816530248451,-4.022633151124068,1.4344555914630237,-32.82430534093619,5.693350342196558,2.71668729854337,1.1498541647371758
144,205.82209885538717,-47.783672920566254,4.195538539690304,0.0561012448378797,-9.04072023435373,-9.56889867414463,100.66232273973002,14.592143357685304,2.232100657213892,1.1776460461986114
145,170.45618438050337,21.941599207544243,2.3749969911794606,0.0533675491044474,7.717464280072766,5.191449644919095,29.566036442624217,7.223045282069954,0.5566811408293002,0.8186244606915145
146,96.11123871308168,64.46255483246816,1.946955570084048,0.1034890598833177,1.2832936535613084,-2.718914021763617,-50.800826470411096,10.534262808709922,2.1583863889024757,1.1040287126174162
147,119.36483904331878,-89.18997751086135,3.8696935085017463,0.0720973473514517,-8.572429477480608,7.05658492938356,-26.11192397712534,11.331591413929038,1.5560836483193494,1.0948606986868792
148,187.4420648897536,2.6332815809429637,4.106252452292253,0.1632908805726567,-3.569097486093556,-0.4391783930184983,39.059060261187085,7.398130594328377,2.772634380350558,1.198763769844016
149,158.0081257098168,31.911731885591493,2.7106585087611474,0.1833688804502868,3.859371461849142,1.0235334301026495,52.63222088077807,6.229219558624152,2.4591364521332744,0.9391482646884272
150,7.780348756918953,-84.67068795684962,4.518639587913364,0.1644897089519058,-1.398384155664465,5.894772892958242,-3.5357795862231303,9.524169190723915,0.4915771253002306,0.9142035966761664
151,297.4650927099688,-17.755999640390172,1.147589132353512,0.0678855570718997,-2.5603070965956354,-4.487464854273312,2.23291404817332,17.37971679815414,0.5749638022299637,0.9812328483239308
152,322.617877862316,71.21427864906542,4.45580950846532,0.0693441908639495,7.004409301564833,-4.964234039169698,37.91765163220328,12.996762669849478,0.3949108050360956,1.1426300708596762
153,50.48967203949988,30.890305594054567,0.9324285483734658,0.0658511030211441,-5.236435731919053,-0.9824921019905366,6.5899213505409975,9.958332969237732,1.5810856492849286,1.0914374570151597
154,199.4530116740578,-47.22149459509248,1.1908648492457623,0.0443068572901225,-3.990766788774169,4.13586399810611,-64.67524296691879,5.505840670064794,0.4261609257805884,0.9886495255870013
155,39.08726680875968,63.500603333744266,2.902280059732821,0.189883706258668,1.0569323752413378,-6.654386263067453,-40.64870123200903,12.803552658084064,2.2262993424091437,0.8978251373143493
156,242.0064334943322,-27.354343786287423,0.8038331608433675,0.0923686036682725,1.9522746602694112,-8.340172999445484,11.755997157583254,6.199349332159843,1.7466040280612114,1.0908062965073484
157,101.244162182043,63.6020408059307,0.7376319563004966,0.0604441054182572,2.4817151717036574,4.118604635218961,60.77412082488468,12.053072923617842,2.5404780491487986,1.1418107472168784
158,237.39214848908463,-36.190142798597,0.5023343487456748,0.1724007890914838,4.556190222844735,-3.0148915628350186,80.79912120810239,14.775356607532656,0.9834282082796856,0.9599804924269963
